job_id,job_title,company,location,experience,salary,skills,job_type,posted_date,job_url,scraped_at
cc5c42802f88,MLOps Engineer,LenDenClub,Mumbai,5-10 Yrs,,algorithms | python | natural language processing | scikit-learn | problem solving | engineering | machine learning | root cause analysis,,3+ weeks ago,https://www.naukri.com/job-listings-mlops-engineer-lendenclub-mumbai-5-to-10-years-300426501643,2026-06-03T20:41:53.323501
83632481815d,AI Red Teaming Enginee Professional,PROTECTT.AI Labs,Mumbai,4-9 Yrs,,image processing | python | cnn | natural language processing | neural networks | aws sagemaker | huggingface | machine learning,,2 weeks ago,https://www.naukri.com/job-listings-ai-red-teaming-enginee-professional-protectt-ai-labs-pvt-ltd-mumbai-4-to-9-years-140526504608,2026-06-03T20:41:53.324501
28bc4c8d761f,Natural Language Processing (NLP) Engineer,Digital Global Services,New Delhi,1-3 Yrs,,Computer science | Analytical | Artificial Intelligence | Machine learning | Healthcare | Information retrieval | Wellness | HTML,,2 weeks ago,https://www.naukri.com/job-listings-natural-language-processing-nlp-engineer-digital-global-services-new-delhi-1-to-3-years-130125502595,2026-06-03T20:42:06.335343
36994f6c2250,Engineer- NLP,Evalueserve,Gurugram,1-3 Yrs,,algorithms | python | c++ | data scraping | natural language processing | information retrieval | dl | bert,,3+ weeks ago,https://www.naukri.com/job-listings-engineer-nlp-evalueserve-com-pvt-ltd-gurugram-1-to-3-years-060526502012,2026-06-03T20:42:06.337343
f83410cb728f,AI NLP Engineer,Evalueserve,Gurugram,3-5 Yrs,,kubernetes | python | software development | natural language processing | microsoft azure | cloud platforms | aiml | artificial intelligence,,2 weeks ago,https://www.naukri.com/job-listings-ai-nlp-engineer-evalueserve-com-pvt-ltd-gurugram-3-to-5-years-150526501261,2026-06-03T20:42:06.339362
dc797820b220,Experienced Prompt Engineer,Taxmann Publications,New Delhi,3-5 Yrs,,Prompt Engineering | python | generative ai | ai solutions | ai | system design | machine learning | javascript,,5 days ago,https://www.naukri.com/job-listings-experienced-prompt-engineer-taxmann-new-delhi-3-to-5-years-290526923440,2026-06-03T20:42:06.340362
7404c4ca7359,Prompt Engineer,Leading Client,New Delhi,5-10 Yrs,,Llm | Oop | Git | Nlp | Financial Services | Software Engineering | Apis | Natural Language Processing,,6 days ago,https://www.naukri.com/job-listings-prompt-engineer-ideslabs-private-limited-new-delhi-5-to-10-years-280526921448,2026-06-03T20:42:06.341362
52d44e76a66b,Natural Language Processing Engineer,Samatrix Consulting,Gurgaon,2-6 Yrs,,Machine learning | Programming | Natural language processing | Python | Languages | Process | Machine | Processing,,3+ weeks ago,https://www.naukri.com/job-listings-natural-language-processing-engineer-samatrix-consulting-private-limited-gurgaon-2-to-6-years-210320500342,2026-06-03T20:42:06.344427
bf5beb78da7d,MLOPS Engineer,Cognizant,Gurugram,6-10 Yrs,,cd | continuous integration | kubernetes | python | natural language processing | azure machine learning | neural networks | aws sagemaker,,2 weeks ago,https://www.naukri.com/job-listings-mlops-engineer-cognizant-gurugram-6-to-10-years-150526007717,2026-06-03T20:42:06.347374
16ab97dd63db,Prompt Engineer,OrangeMantra,Gurugram,1-4 Yrs,,emerging technologies | python | c | natural language processing | ai solutions | ai | machine learning | programming languages,,3+ weeks ago,https://www.naukri.com/job-listings-prompt-engineer-orangemantra-gurugram-1-to-4-years-090326503015,2026-06-03T20:42:06.350372
ca9a8064711b,GenAI Engineer,Capgemini,Gurugram,2-5 Yrs,,python | kubernetes | vector search | natural language processing | generative ai | ai | aks | microsoft azure,,3+ weeks ago,https://www.naukri.com/job-listings-genai-engineer-capgemini-technology-services-india-limited-gurugram-2-to-5-years-050526933396,2026-06-03T20:42:06.353373
ccbeedf3eff8,LLM Engineer (INDIA),Trexquant Investment LP,Gurugram,2-7 Yrs,,deep learning | Artificial Intelligence | Finance | Machine learning | Investment strategies | Infrastructure | Transformers | Deployment,,3+ weeks ago,https://www.naukri.com/job-listings-llm-engineer-india-trexquant-investment-lp-gurugram-2-to-7-years-140825502455,2026-06-03T20:42:06.356862
7847e192afb5,Machine Learning Engineer Computer Vision & NLP,Codefeast Enterprises,Remote,2-5 Yrs,,Natural Language Processing | LLM | Machine Learning | Computer Vision | Cnn | TensorRT | Pytorch | MLops,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-computer-vision-nlp-codefeast-enterprises-gurugram-2-to-5-years-090526001219,2026-06-03T20:42:06.359368
1d824ee7fa75,Engineer - AI/NLP Solutions,Evalueserve,Gurugram,2-4 Yrs,,kubernetes | python | c++ | software development | natural language processing | microsoft azure | aiml | engineering,,2 weeks ago,https://www.naukri.com/job-listings-engineer-ai-nlp-solutions-evalueserve-com-pvt-ltd-gurugram-2-to-4-years-150526501130,2026-06-03T20:42:06.361377
caa82afae66b,Senior NLP Research Engineer,Nextmeta Labs,Noida,4-6 Yrs,,Training | metadata | Product engineering | GCP | Machine learning | Natural language processing | Research | Open source,,3+ weeks ago,https://www.naukri.com/job-listings-senior-nlp-research-engineer-metafusion-noida-4-to-6-years-250725503594,2026-06-03T20:42:06.362376
e76c85431f04,"Data Engineer Lead - AI, ML, NER, OCR, NLP",Ydts Global,Noida,15-20 Yrs,,Cloud computing | Medical affairs | continuous integration | Data modeling | Pharma | Analytical | Pharmacovigilance | Oracle,,3+ weeks ago,https://www.naukri.com/job-listings-data-engineer-lead-ai-ml-ner-ocr-nlp-ydts-global-noida-15-to-20-years-200226505658,2026-06-03T20:42:06.365381
a0901e9dca42,Lead Engineer,elevate,"Delhi / NCR, Gurugram",3-7 Yrs,,NLP | GenAI | LLM | Text Mining | Data mining | Engineering Leadership | Natural language processing,,3 weeks ago,https://www.naukri.com/job-listings-lead-engineer-elevate-gurugram-delhi-ncr-3-to-7-years-070526032890,2026-06-03T20:42:06.368379
daffd70dfb12,AI/ML Developer,Payoneer,Gurugram,4-6 Yrs,,Computer science | C++ | Prototype | Version control | GCP | Machine learning | Open source | Business intelligence,,3+ weeks ago,https://www.naukri.com/job-listings-ai-ml-developer-payoneer-gurugram-4-to-6-years-290426505157,2026-06-03T20:42:06.370381
dc74502c1b75,Senior Software Engineer/LE (NLP / Data Engineer AI/ML),Prodapt Solutions,Hybrid - Chennai,2-5 Yrs,,Generative Ai | Aiml | ETL | Python | Software | Natural language processing | LE | Senior,,3 weeks ago,https://www.naukri.com/job-listings-senior-software-engineer-le-nlp-data-engineer-ai-ml-prodapt-solutions-chennai-2-to-5-years-070526014870,2026-06-03T20:42:14.845208
7eec1341d7df,AI Tech Lead,Stack Digital,"Chennai, Madurai, Tiruppur, Salem, Tiruchirapalli, Coimbatore",7-12 Yrs,,GCP | devops | Senior Lead | Technical Lead | Transformers | Deployment | Mentor | Management,,3+ weeks ago,https://www.naukri.com/job-listings-ai-tech-lead-stack-digital-madurai-tiruppur-salem-chennai-tiruchirapalli-coimbatore-7-to-12-years-010526503355,2026-06-03T20:42:14.848208
ade2e93ab9d2,Vision & Deep Learning Engineer,Tonbo Imaging,Bengaluru,3-8 Yrs,,Computer science | Geometry | Computer vision | C++ | Prototype | Front end | Linux | Machine learning,,3+ weeks ago,https://www.naukri.com/job-listings-vision-deep-learning-engineer-tonbo-imaging-pvt-ltd-bengaluru-3-to-8-years-131023500049,2026-06-03T20:42:49.580366
d1df298b7232,Sr. Engineer Deep Learning,Spline,Bengaluru,2-6 Yrs,,Training | deep learning | Architecture | Scalability | Data processing | Performance optimization | model development | Deployment,,3+ weeks ago,https://www.naukri.com/job-listings-sr-engineer-deep-learning-spline-bengaluru-2-to-6-years-231023502625,2026-06-03T20:42:49.581352
3b420e844286,System Software Engineer - Deep Learning,Nvidia,Bengaluru,5-10 Yrs,,Computer science | Infotainment | deep learning | C++ | Computer graphics | Data structures | System software | Gaming,,3+ weeks ago,https://www.naukri.com/job-listings-system-software-engineer-deep-learning-nvidia-bengaluru-5-to-10-years-270126505173,2026-06-03T20:42:49.624606
5d8add83e38b,AI/ML Deep Learning Engineering,Teknotrait Solutions,Bengaluru,2-7 Yrs,,Data Science | Artificial Intelligence | Neural Networks | Machine Learning | Python | Engineering | Intelligence | Science,,3+ weeks ago,https://www.naukri.com/job-listings-ai-ml-deep-learning-engineering-teknotrait-solutions-bengaluru-2-to-7-years-061125503738,2026-06-03T20:42:49.626607
a3388fb715c3,Machine Learning Software Engineer,Apple,Bengaluru,8-13 Yrs,,Machine learning | Information retrieval | Customer experience | Open source | Distribution system | digital transformation | Open | Machine,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-software-engineer-apple-india-pvt-ltd-bengaluru-8-to-13-years-200526504008,2026-06-03T20:42:49.630605
175f7d5590fe,Computer Vision/Machine Learning Engineer,Firstsense Technology,Bengaluru,2-5 Yrs,,continuous integration | cd | python | c++ | natural language processing | mathematics | strong analytical skills | ci/cd,,3+ weeks ago,https://www.naukri.com/job-listings-computer-vision-machine-learning-engineer-first-sense-technology-bengaluru-2-to-5-years-090824500267,2026-06-03T20:42:49.632607
da5437fa43e7,Senior Machine Learning Engineer,Siemens,Bengaluru,5-10 Yrs,,Machine Learning | Tensorflow | Azure | Github | Ai | Big Data | Technical Leadership | Version Control,,2 days ago,https://www.naukri.com/job-listings-senior-machine-learning-engineer-siemens-limited-bengaluru-5-to-10-years-010626920715,2026-06-03T20:42:49.634608
74a34225b7f8,"Staff Software Engineer, Machine Learning, Sports Search",Google,Bengaluru,8-13 Yrs,,Networking | User interface designing | Artificial Intelligence | Machine learning | System design | Information retrieval | Technical Lead | Natural language processing,,3+ weeks ago,https://www.naukri.com/job-listings-staff-software-engineer-machine-learning-sports-search-google-india-private-limited-bengaluru-8-to-13-years-090725503882,2026-06-03T20:42:49.647606
8152732205aa,Machine Learning Engineer,Earnin,Bengaluru,0-1 Yrs,,Computer science | deep learning | Automation testing | Architecture | Finance | Machine learning | Programming | Application software,,Few hours ago,https://www.naukri.com/job-listings-machine-learning-engineer-earnin-bengaluru-0-to-1-years-030626502811,2026-06-03T20:42:49.649605
f85f0c3e38a6,"Senior System Software Engineer, Deep Learning Accelerator",Nvidia,Bengaluru,12-17 Yrs,,Electrical engineering | deep learning | C++ | Linux | Artificial Intelligence | Process control | Debugging | Programming,,3+ weeks ago,https://www.naukri.com/job-listings-senior-system-software-engineer-deep-learning-accelerator-nvidia-bengaluru-12-to-17-years-190326503159,2026-06-03T20:42:49.651617
1f352f7c96a0,"Software Engineer III, Machine Learning, Home AI Safety",Google,Bengaluru,2-7 Yrs,,Data analysis | Networking | Artificial Intelligence | Debugging | Machine learning | Data structures | System design | Application development,,3+ weeks ago,https://www.naukri.com/job-listings-software-engineer-iii-machine-learning-home-ai-safety-google-india-private-limited-bengaluru-2-to-7-years-090725503843,2026-06-03T20:42:49.652604
2b0195e6104b,"Software Engineer, Machine Learning Compilers",Google,Bengaluru,2-7 Yrs,,C++ | Networking | SOC | Artificial Intelligence | Machine learning | Data structures | System design | Information retrieval,,3+ weeks ago,https://www.naukri.com/job-listings-software-engineer-machine-learning-compilers-google-india-private-limited-bengaluru-2-to-7-years-090725503853,2026-06-03T20:42:49.653606
062065ff5809,Junior Software Engineer,DMart,Bengaluru,0-1 Yrs,,Golang | Java | Backend Development | Software engineering | Backend | Software | Development,,1 day ago,https://www.naukri.com/job-listings-junior-software-engineer-dmart-bengaluru-0-to-1-years-020626005525,2026-06-03T20:42:49.655605
32e37a1ee1d8,Machine Learning Engineer,Siemens,Bengaluru,2-5 Yrs,,Machine Learning | Tensorflow | Predictive Modeling | Big Data | Llm | Deep Learning | Analytics | Sql,,2 days ago,https://www.naukri.com/job-listings-machine-learning-engineer-siemens-limited-bengaluru-2-to-5-years-010626921098,2026-06-03T20:42:49.659611
cf80e2582e1e,Senior AI and Machine Learning Engineer,Hewlett Packard Enterprise,Bengaluru,9-14 Yrs,,TCP | Automation | metadata | Coding | Social media | Data mining | Technical support | Analytics,,1 day ago,https://www.naukri.com/job-listings-senior-ai-and-machine-learning-engineer-hewlett-packard-enterprise-bengaluru-9-to-14-years-020626500318,2026-06-03T20:42:49.662609
81069e806a2e,Computer Vision Intern (Deep Learning),Artpark,Bengaluru,,,,,Starts in 1-3 months,https://www.naukri.com/job-listings-computer-vision-intern-deep-learning-artpark-bengaluru-0-to-1-years-130526502698,2026-06-03T20:42:49.665619
2628346884d5,Senior Machine Learning Engineer - AAI FDE,SAP,Bengaluru,7-12 Yrs,,Computer science | Software design | Backend | SAP | Debugging | Machine learning | System design | Internship,,2 weeks ago,https://www.naukri.com/job-listings-senior-machine-learning-engineer-aai-fde-sap-india-pvt-ltd-bengaluru-7-to-12-years-200526503970,2026-06-03T20:42:49.667820
8185a90e83c8,Deep Learning Engineer,Openpixel Web Solutions,Hyderabad,1-4 Yrs,,image processing | python | c++ | c | natural language processing | neural networks | numpy | machine learning,,3+ weeks ago,https://www.naukri.com/job-listings-deep-learning-engineer-openpixel-web-solutions-hyderabad-1-to-4-years-301025504932,2026-06-03T20:43:00.882087
a32cd2049684,Senior Machine Learning / Deep Learning Engineer,Qloron Technology,Hyderabad,5-7 Yrs,,deep learning | r | tensorflow | regression | data annotation | neural networks | design | pytorch,,3+ weeks ago,https://www.naukri.com/job-listings-senior-machine-learning-deep-learning-engineer-qloron-pvt-ltd-hyderabad-5-to-7-years-210126501970,2026-06-03T20:43:00.884086
f5bd7e0e654b,Machine Learning Software Engineer,Apple,Hyderabad,5-10 Yrs,,Machine learning | Information retrieval | Customer experience | Open source | Distribution system | digital transformation | Software | Source,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-software-engineer-apple-india-pvt-ltd-hyderabad-5-to-10-years-200526502785,2026-06-03T20:43:00.920356
1f686e133d01,Computer Vision and Machine Learning Engineer,Xmachines,Hyderabad,2-4 Yrs,,,,3+ weeks ago,https://www.naukri.com/job-listings-computer-vision-and-machine-learning-engineer-xmachines-hyderabad-2-to-4-years-060524502826,2026-06-03T20:43:00.921387
fd0c04199ba6,Machine Learning Engineer (MLOp's),Tata Consultancy Services,"Hyderabad, Chennai, Bengaluru",5-10 Yrs,,MLOps | Machine Learning | Python | Apache Spark | Ci/Cd | Git Version Control | SQL | S,,2 weeks ago,https://www.naukri.com/job-listings-machine-learning-engineer-mlop-s-tata-consultancy-services-hyderabad-chennai-bengaluru-5-to-10-years-180526001230,2026-06-03T20:43:00.923409
f81199d97f7b,"Senior Software Engineer, AI/Machine Learning",Google,Hyderabad,5-10 Yrs,,Software design | Networking | Artificial Intelligence | Machine learning | Data structures | System design | Natural language processing | Business solutions,,3+ weeks ago,https://www.naukri.com/job-listings-senior-software-engineer-ai-machine-learning-google-india-private-limited-hyderabad-5-to-10-years-090725503973,2026-06-03T20:43:00.925409
d3865751401f,Lead Machine Learning Engineer,Capgemini,Hyderabad,6-11 Yrs,,,,2 days ago,https://www.naukri.com/job-listings-lead-machine-learning-engineer-capgemini-technology-services-india-limited-hyderabad-6-to-11-years-010626921859,2026-06-03T20:43:00.926383
